Time (s),Speed (km/h),X,Y,Z,Distance to Car 1 (m),Distance to Car 2 (m)
15.879732370376587,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
15.941874980926514,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.003731966018677,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.065735578536987,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.128719091415405,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.190999031066895,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.25296688079834,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.315231323242188,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.377153635025024,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.43885898590088,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
16.50087881088257,0.0,99.28839874267578,-22.911495208740234,-0.017037544399499893,11.91338983608233,17.912756024772094
